0.1566735840 81788363.0830866545 1014152.7046193654
0.1577479297 81863693.3092926294 790142.1502565196
0.1591691109 82127453.8311807513 992165.1058763196
0.1595224279 84764850.7563379854 1192918.4185647985
0.1605777146 82576279.6927931160 1151608.7376926893
0.1616261112 79561469.2596132159 950166.8430271277
0.1619740688 75274312.8191184103 1302539.2768027596
0.1623212805 79550638.7848504931 1906044.9212676869
0.1647312723 78312058.8793132752 1484158.0150891754
0.1650726846 74600925.4637597799 1629503.0448586012
0.1657533996 72206789.0988281816 617492.0869443488
0.1660927109 72366325.5908415020 1013454.9342999429
0.1677789745 72806463.3510348648 998928.2942263831
0.1697803850 76319360.1970942169 1638405.2552901360
0.1701116641 77036189.4666360915 923311.9580605129
0.1711016530 72346221.4881482869 728355.3526818041
0.1714303789 69496708.2530805171 992266.8956736603
0.1727390267 68385218.5724811703 516925.0777655145
0.1740378347 65236343.3396583498 499557.1941918049
0.1750056151 70419352.2798971981 485985.7927945447
0.1756478397 66709367.3562409282 660461.2779224660
0.1766067977 61672911.4086533412 855420.5041716747
0.1778773666 67104168.1911064982 1069038.8549963546
0.1800792923 58678411.1999961808 1028220.8095843219
0.1803916590 64827315.6877324283 765364.1641027273
0.1807034858 64914816.5890505314 538953.0879880117
0.1813255306 64746642.8597984388 678027.6432108525
0.1816357542 68959471.9594711363 1137465.4455400342
0.1825632619 59909323.9462940469 736940.0250623261
0.1831789914 67998394.3110878915 718995.3580352727
0.1853179345 63601568.6959079802 527336.2974346924
0.1856214858 59211298.8168326169 805622.6216574608
0.1877326022 54381702.8558800519 707660.1221022061
0.1880322554 63679641.7285138369 998047.5923141012
0.1889283634 56203364.5874335393 569730.4705454775
0.1898202410 58742027.2782648131 801696.9375841381
0.1910029331 68773830.3589333594 1803716.4941742125
0.1912974636 61277218.8290168121 349633.5795957372
0.1921783469 73027379.7259599119 1894162.3271340244
0.1936375808 66220114.4334948510 929703.5150380654
0.1947970976 55320612.4780011699 745623.8717894442
0.1950859000 56517964.1832417473 612285.1026872162
0.1956622259 56800315.3420248553 511964.6994461435
0.1973811072 51501620.8900562227 461242.0584055671
0.1982349588 62652655.5107655302 1313411.6620294782
0.1993677392 54918605.4022840112 703708.8483964484
0.2002131186 52491220.1405193806 466643.5665634364
0.2013347695 62569921.4037501290 1488234.0401699226
0.2027281063 48617093.2112862691 532342.1382048901
0.2038359184 47655172.2691454366 536793.1629476382
0.2041119319 52902254.6459472328 545102.1085603304
0.2049377422 59215793.2793927118 742183.4812936197
0.2060336738 48489767.9520882666 423351.0005851804
0.2090178586 55656361.0553696230 1035569.0939515831
0.2092870382 50317498.4663780928 527772.6682586459
0.2100925077 45998283.8557425737 769357.9452138887
0.2106277761 46297803.9823797494 470207.0781716330
0.2122254812 46088259.6742151827 530028.7868235973
0.2135477712 52421444.9215533808 965364.4430073277
0.2148619237 46768358.5131810233 570987.1869999208
0.2177251404 42925111.6523990259 343785.7750967501
0.2184995061 50074975.4458355755 443617.2458372189
0.2187570189 43844728.6687131375 519713.3721674462
0.2208063097 45476137.1847035214 423448.9940248179
0.2238450715 46446396.7525853887 1141399.1238436548
0.2250991154 41982206.0808049291 687130.6332042792
0.2255987811 42982414.8411678448 450006.2824734004
0.2270911818 42990581.8179832920 268537.7343951290
0.2295569563 44101067.3463866115 699570.7676326734
0.2327234088 40960508.4575702772 327448.8858299030
0.2336890702 41520248.5461711809 399127.7251453716
0.2356085199 44039174.0852786303 640579.4973527085
0.2401057231 40431263.7281818911 325692.6304581728
0.2405742225 40406407.2667533234 230415.3774684152
0.2419742783 40696698.6666801348 826242.1125599438
0.2477226872 39229174.3154215291 350599.7830678799
0.2486300994 40859692.5076600984 600398.7782303650
0.2551123307 40285240.6245314553 353023.1394685103
0.2555533204 38535731.2770055383 368985.2325945964
0.2627228028 38582357.3797862232 385630.1262266003
0.2701189384 36943711.0400919467 823260.6869116293
