0.0828690402 489078089.9685504436
0.0900313246 386037200.2637733221
0.0978220713 332756171.3825349808
0.1061029335 233926056.7079863846
0.1147678702 202432573.3813122809
0.1237362203 158390018.4438293576
0.1329465947 125379094.5203249902
0.1423520232 109205065.5887995660
0.1519162817 86356447.2308233231
0.1616111735 77652499.9575574398
0.1714145351 70407469.9888184220
0.1813087723 65441942.6306616664
0.1912797837 60557174.9244758636
0.2013161618 64683926.1303513870
0.0742720535 721692929.9382683039
0.0750261038 673404869.2182636261
0.0772441016 707066706.4409568310
0.0808055868 558632475.8265892267
0.0855429198 451665202.5489060283
0.0912731946 364208761.7974139452
0.0978220713 314757474.3804357648
0.1050365453 240147192.9719460905
0.1127889655 211315287.4363300502
0.1209759573 176164680.0415036976
0.1295151359 131078147.9078055173
0.1383412999 116236968.6856687516
0.1474029061 95524361.1435819268
0.1566591040 80355281.5993046761
0.1660773604 72050264.4116175026
0.1756316061 65208887.8967216387
0.1853008072 62703850.7927177474
0.1950678699 59539757.9821704552
0.2049188016 59725852.5014728084
0.0848823468 488690760.6292080283
0.0855429198 482164981.7194285393
0.0874947204 428745979.6795616746
0.0906543861 365281906.6018640995
0.0949013488 328078779.4327239990
0.1000973073 312566694.5470066071
0.1061029335 244624759.4957502782
0.1127889655 208570764.7838579416
0.1200417661 175815469.7494652867
0.1277648509 138532942.8428756893
0.1358780531 121348992.3604324609
0.1443155921 98633664.7998152524
0.1530238269 87427541.2633542717
0.1619590990 76277375.6668602824
0.1710858396 66841933.4126211554
0.1803749870 61572389.4349401221
0.1898026976 59983717.7691915408
0.1993493134 55240571.4766961262
0.2089985409 56156135.9262637198
0.0954926402 318893829.9796182513
0.0960802927 330657948.7123940587
0.0978220713 323483286.3173727989
0.1006580809 286144911.3620997667
0.1044992705 250660884.8525774777
0.1092396560 224784151.8261221647
0.1147678702 199208851.8497396111
0.1209759573 159187423.4637618661
0.1277648509 147930260.2463002205
0.1350469868 112364052.0849213600
0.1427468978 109393820.6681554168
0.1508006023 88419232.7733886093
0.1591544003 76311671.7181964070
0.1677634682 70215250.8913080245
0.1765904755 63013191.4739155620
0.1856043304 58546375.2060612664
0.1947790942 54731896.5640451834
0.2040930676 53626429.4921437651
0.2135280348 52423513.4294748455
0.1061029335 240472599.9196058512
0.1066321285 238765420.4555326104
0.1082041857 229570423.7869483829
0.1107747148 208407154.4813387692
0.1142763567 199311313.4900979400
0.1186266860 178691965.7988261282
0.1237362203 160745110.9021490812
0.1295151359 135277666.9672990143
0.1358780531 117672972.2635345012
0.1427468978 105988292.6860218644
0.1500522076 91207126.6060793549
0.1577333504 85459200.9955891371
0.1657380804 73140670.0435255468
0.1740217499 65198937.7985507324
0.1825463892 58627233.4655814841
0.1912797837 52689228.8539118394
0.2001946146 53823898.6392988116
0.2092676956 51132352.5146548003
0.2184793121 49565114.3966190070
0.1167132269 190685197.1681899130
0.1171945206 194556592.6494834423
0.1186266860 169864599.1464231610
0.1209759573 164665882.7137862444
0.1241902997 154652979.6077202857
0.1282046624 137634901.4647172689
0.1329465947 124701329.5017098933
0.1383412999 113300877.9440459013
0.1443155921 104186651.4428334534
0.1508006023 88042885.1641985923
0.1577333504 81913325.3261714727
0.1650574284 74656618.8460739106
0.1727230620 66417254.2258677408
0.1806867850 58749831.3299731836
0.1889109024 56269915.6343708858
0.1973628650 50775102.5969635546
0.2060146319 47543249.4515223205
0.2148420659 45308290.5293177143
0.2238243835 47120755.5166609436
0.1273235202 150328612.8549349606
0.1277648509 138784796.0235773027
0.1290797897 136653724.0099106133
0.1312420806 127926917.2966577262
0.1342107746 126157579.9351232350
0.1379338136 117412945.1854967326
0.1423520232 107027807.2493882626
0.1474029061 104198341.0821072161
0.1530238269 85527037.4565463811
0.1591544003 83401064.6939546168
0.1657380804 70450065.7223819047
0.1727230620 67252313.5488039702
0.1800626491 59946343.0814523250
0.1877152517 53546533.8356319815
0.1956441425 52250015.2681721598
0.2038170796 48632073.2454590797
0.2122058671 45436247.5290188417
0.2207859025 44917278.5356176794
0.2295357404 43559807.7398499548
0.1379338136 114589133.9186627120
0.1383412999 120612313.1798555106
0.1395566202 116392129.3471598029
0.1415589695 114040801.4702212214
0.1443155921 99951627.0035743415
0.1477842856 98194854.3862161934
0.1519162817 89340527.4773409814
0.1566591040 83362326.1389668733
0.1619590990 74501151.4041273892
0.1677634682 72043659.6828165948
0.1740217499 63210612.6725696772
0.1806867850 58772362.7241949961
0.1877152517 53279644.0284014493
0.1950678699 51957040.1040594354
0.2027093699 48468268.1638373956
0.2106083096 46054930.5755891278
0.2187368011 44499176.2672035247
0.2270701937 43529228.8558303192
0.2355867446 44399133.6018267646
0.1485441069 90528421.6519025564
0.1489225639 99056902.7335212529
0.1500522076 92089509.2995479405
0.1519162817 90403213.6269540787
0.1544882031 94130089.8387130797
0.1577333504 82844346.6962895542
0.1616111735 77387429.1450594962
0.1660773604 72929899.4948371798
0.1710858396 70174007.7461529672
0.1765904755 61886004.4535090104
0.1825463892 61411589.4180640802
0.1889109024 56899927.3247175440
0.1956441425 52193236.1505505741
0.2027093699 47891971.1836431772
0.2100730906 46149210.7062475756
0.2177050179 43648864.6176460013
0.2255779309 42358636.7564724609
0.2336674724 39883483.6794620603
0.2419519147 41234610.7977312282
0.1591544003 85363366.5074972808
0.1595076846 85323543.2943216264
0.1605628738 82896026.3382793069
0.1623062786 80271384.6538565308
0.1647160476 81418001.7862361372
0.1677634682 72929438.3884444684
0.1714145351 68928675.1666323096
0.1756316061 65455726.3387268782
0.1803749870 61824844.5897059292
0.1856043304 57424262.4575185254
0.1912797837 56207579.2558996156
0.1973628650 53497668.9437126145
0.2038170796 46402803.5603441894
0.2106083096 45656817.1345939711
0.2177050179 42298146.6720492840
0.2250783114 42339936.2479813844
0.2327019002 40717021.3999173939
0.2405519883 40187242.7157379314
0.2486071207 41156045.0538282245
0.1697646936 75124181.9095154256
0.1700959421 76503329.4908539653
0.1710858396 76803422.9176092297
0.1727230620 70026161.1266262829
0.1749894409 70343001.6128537655
0.1778609269 66397481.2606460452
0.1813087723 66166645.4077115953
0.1853008072 59651486.2442953214
0.1898026976 58364147.3533262163
0.1947790942 55311742.9320659488
0.2001946146 51798099.1712885350
0.2060146319 50593693.3228285611
0.2122058671 45152142.4216405600
0.2187368011 44235343.6038332283
0.2255779309 43962289.5229387879
0.2327019002 41645389.1619116515
0.2400835322 41348917.5612246469
0.2476997924 38743490.0194546580
0.2555297018 38833309.4185287282
0.1803749870 70205981.7659239471
0.1806867850 71493957.2156946808
0.1816189672 67560885.5415477753
0.1831620617 67686457.3299051672
0.1853008072 67007378.7376209348
0.1880148772 62758375.4412252605
0.1912797837 60072842.4122725725
0.1950678699 57266295.9425358698
0.1993493134 55047872.0664083585
0.2040930676 52300790.7664376274
0.2092676956 48483319.3219747618
0.2148420659 46037346.3103160039
0.2207859025 46376457.1294307187
0.2270701937 42447816.9418149814
0.2336674724 42484898.9631237984
0.2405519883 39220475.1410352811
0.2476997924 39512528.7236473411
0.2550887529 39774648.6272404492
0.2626985216 38347244.6393379346
0.1909852804 67863926.8304265589
0.1912797837 70025359.1098897606
0.1921605855 72212574.0621690750
0.1936196845 61756508.1728667244
0.1956441425 65460544.2219196036
0.1982166376 63353864.4176255986
0.2013161618 58341911.9505469501
0.2049188016 58195674.8352321982
0.2089985409 54656811.3135812953
0.2135280348 52417307.9057107791
0.2184793121 51094697.5442685261
0.2238243835 45097679.2244342491
0.2295357404 45183586.5594595596
0.2355867446 43319255.0521826372
0.2419519147 39620874.4045774862
0.2486071207 40266987.4153236523
0.2555297018 37940574.9939592481
0.2626985216 39052582.8606830835
0.2700939737 36943711.0400919467
0.1803749870 70205981.7659239173
0.1806867850 72498596.2872605473
0.1816189672 69523513.3624565452
0.1831620617 68631692.1216942221
0.1853008072 66377744.7962606549
0.1880148772 64477790.4102936387
0.1912797837 58867771.7943225652
0.1950678699 58335388.6527733207
0.1993493134 54282615.3029901236
0.2040930676 51307785.7958004326
0.2092676956 51754105.1525526419
0.2148420659 48089086.8835712299
0.2207859025 45846979.1465069279
0.2270701937 44129724.3843990788
0.2336674724 42622706.8221912161
0.2405519883 40013251.0600970089
0.2476997924 38966451.4036162272
0.2550887529 40795832.6218221635
0.2626985216 38347244.6393379271
0.1697646936 75124181.9095153958
0.1700959421 79521605.2933614105
0.1710858396 76048693.7503054142
0.1727230620 67819505.7840852439
0.1749894409 68478559.2184706032
0.1778609269 65417402.9158464819
0.1813087723 65079925.1866055354
0.1853008072 61131606.6995337829
0.1898026976 58390954.0694312975
0.1947790942 55471137.1029685363
0.2001946146 52028098.1891757324
0.2060146319 48594711.7700678408
0.2122058671 48350572.6683749855
0.2187368011 42462434.6293523237
0.2255779309 42777653.7600057349
0.2327019002 39833095.9843833074
0.2400835322 39513609.8951388747
0.2476997924 39694227.1149676070
0.2555297018 38833309.4185287356
0.1591544003 85363366.5074972808
0.1595076846 83111199.2428999096
0.1605628738 82735919.5410031229
0.1623062786 79366872.4113804847
0.1647160476 78430510.8490284383
0.1677634682 74111091.8980806470
0.1714145351 69392468.8065851331
0.1756316061 67797442.0312636197
0.1803749870 61014108.8138148189
0.1856043304 58579907.6061022431
0.1912797837 56863498.1494060084
0.1973628650 52020237.4304512367
0.2038170796 47131640.0464105979
0.2106083096 45808580.0534948707
0.2177050179 42621791.1781496331
0.2250783114 41624475.9136280492
0.2327019002 41646527.2840696499
0.2405519883 42204660.1501434296
0.2486071207 41156045.0538282171
0.1485441069 90528421.6519025713
0.1489225639 102061725.9950058907
0.1500522076 96912740.7328397483
0.1519162817 93134823.0227933973
0.1544882031 91562578.7042548656
0.1577333504 82815785.3449866027
0.1616111735 80945858.4768643528
0.1660773604 70685012.7507558465
0.1710858396 69985568.4373597503
0.1765904755 61064444.4369601533
0.1825463892 59192047.0159550831
0.1889109024 55986366.2932559177
0.1956441425 51833702.5303563774
0.2027093699 48809039.7932321727
0.2100730906 45847357.0052379370
0.2177050179 43131644.1417509094
0.2255779309 42831079.3252544776
0.2336674724 41089904.7199067473
0.2419519147 41234610.7977312282
0.1379338136 114589133.9186626822
0.1383412999 120629656.9443502724
0.1395566202 106453304.7696782798
0.1415589695 111577616.0752325207
0.1443155921 101178779.6798242182
0.1477842856 97086170.8250156641
0.1519162817 90125991.5373945385
0.1566591040 80504605.9668426067
0.1619590990 74177056.2637577206
0.1677634682 72135140.8193448335
0.1740217499 65927941.1647172198
0.1806867850 56878156.3826925084
0.1877152517 55364732.1722836494
0.1950678699 50888781.9714252502
0.2027093699 49299093.7044321075
0.2106083096 47670888.1658410951
0.2187368011 44181960.1744636670
0.2270701937 41855557.0898883119
0.2355867446 44399133.6018267646
0.1273235202 150328612.8549349606
0.1277648509 146493218.5300790668
0.1290797897 136946545.3827748299
0.1312420806 130015766.8968386203
0.1342107746 124663248.1802812964
0.1379338136 124150522.3227179646
0.1423520232 103376238.3836364150
0.1474029061 98090115.4313419908
0.1530238269 88496864.3613486141
0.1591544003 80360567.6001790166
0.1657380804 72657071.8298731148
0.1727230620 60889818.0444838926
0.1800626491 57410479.3185401857
0.1877152517 55335901.3872030452
0.1956441425 50935237.9288615510
0.2038170796 48454172.2243679985
0.2122058671 45414076.0778269023
0.2207859025 44763833.9272575602
0.2295357404 43559807.7398499548
0.1167132269 190685197.1681898534
0.1171945206 183696134.4792003036
0.1186266860 185122420.8501807153
0.1209759573 162465986.6777291894
0.1241902997 163550357.7433950007
0.1282046624 141866291.8622199893
0.1329465947 118517541.6384850591
0.1383412999 112336122.1945432127
0.1443155921 101241090.4074149579
0.1508006023 88052319.8471539617
0.1577333504 78525889.0333219916
0.1650574284 74545232.0814456046
0.1727230620 64653641.9954106808
0.1806867850 58039970.2799650133
0.1889109024 55657249.0973895043
0.1973628650 49713474.5890975744
0.2060146319 47227417.2639337778
0.2148420659 47638710.3295191377
0.2238243835 47120755.5166609436
0.1061029335 240472599.9196058810
0.1066321285 240387697.3119271398
0.1082041857 238008955.8392481804
0.1107747148 215572187.9585203826
0.1142763567 194794958.0915218294
0.1186266860 184331817.6880904436
0.1237362203 152411441.4929934144
0.1295151359 137349564.9503794909
0.1358780531 115910508.7352199405
0.1427468978 112103082.4755175561
0.1500522076 89341879.4952560812
0.1577333504 77139198.0136173218
0.1657380804 72579348.7995338291
0.1740217499 66607881.7227960825
0.1825463892 60406425.8855750337
0.1912797837 58231718.7538807765
0.2001946146 52314784.5623137429
0.2092676956 49900216.8763301522
0.2184793121 49565114.3966190144
0.0954926402 318893829.9796182513
0.0960802927 334485405.3738355041
0.0978220713 333745742.3306593299
0.1006580809 306285926.0610147119
0.1044992705 248315953.8267325163
0.1092396560 215576018.2415315807
0.1147678702 187408583.6883729994
0.1209759573 160151806.3038973212
0.1277648509 139047873.1601193547
0.1350469868 121532866.9459494650
0.1427468978 102031287.3410619497
0.1508006023 85962709.3691460937
0.1591544003 78452643.1356706470
0.1677634682 70721552.5038205832
0.1765904755 60728005.2702284828
0.1856043304 62294649.9976483956
0.1947790942 55767673.3129248917
0.2040930676 54374012.5294075012
0.2135280348 52423513.4294748530
0.0848823468 488690760.6292080283
0.0855429198 486971605.3128684759
0.0874947204 470939873.3035928607
0.0906543861 410357688.0977939367
0.0949013488 345538039.5929731131
0.1000973073 279893378.1044781804
0.1061029335 243700151.0613801777
0.1127889655 194836406.8597235978
0.1200417661 172157235.3879389465
0.1277648509 141066370.3710484505
0.1358780531 121134249.9096609056
0.1443155921 99927137.6060272753
0.1530238269 91507667.2963628769
0.1619590990 76141667.9417275935
0.1710858396 66288100.5170490220
0.1803749870 59487400.3784015700
0.1898026976 58229289.9211092293
0.1993493134 55103362.7630410567
0.2089985409 56156135.9262637198
0.0742720535 721692929.9382681847
0.0750261038 725858798.6468678713
0.0772441016 648555636.7175577879
0.0808055868 584726035.1710650921
0.0855429198 485923040.4694902301
0.0912731946 394138141.1111980081
0.0978220713 324338577.0027127862
0.1050365453 256258006.5647774339
0.1127889655 206724761.4281660318
0.1209759573 172262320.2097690105
0.1295151359 134172074.2207866162
0.1383412999 118208287.6363727152
0.1474029061 92762588.4660742134
0.1566591040 82931238.6272330880
0.1660773604 73800125.7061557025
0.1756316061 68375413.1582526714
0.1853008072 62753738.6714081690
0.1950678699 61120520.4464853853
0.2049188016 59725852.5014728308
0.0636617601 1300575337.4453756809
0.0645398948 1214453304.2716667652
0.0671053873 1068399109.1942374706
0.0711760116 860732314.3796923161
0.0765119135 757344902.2745995522
0.0828690402 516980843.6229619384
0.0900313246 416661342.5831294060
0.0978220713 286901567.1801593900
0.1061029335 257966690.0188806951
0.1147678702 198465628.3151732981
0.1237362203 158218030.4218437970
0.1329465947 131232361.4287480861
0.1423520232 108864760.0996107608
0.1519162817 89708483.3843110502
0.1616111735 82260089.4589721709
0.1714145351 69258219.0502873212
0.1813087723 62298058.2142155170
0.1912797837 58665146.5333984643
0.2013161618 64683926.1303513870
0.0530514668 2339471862.1495680809
0.0541020929 2329442898.0729117393
0.0571381784 2145488208.8146359921
0.0618681101 1391833716.4816150665
0.0679390265 961363749.2494986057
0.0750261038 804291523.9034240246
0.0828690402 543368504.6159033775
0.0912731946 369053183.1353262663
0.1000973073 283980221.4903629422
0.1092396560 221764145.8718172908
0.1186266860 181762307.5524957478
0.1282046624 136634842.3811205029
0.1379338136 112419202.6507173181
0.1477842856 101390024.7108451873
0.1577333504 80841432.9495812207
0.1677634682 73817575.4540299177
0.1778609269 69848818.5738129467
0.1880148772 59954736.2119428515
0.1982166376 62302051.0573358238
0.0424411734 5183089673.1877050400
0.0437473602 4738798854.7520151138
0.0474506744 3091516855.2597427368
0.0530514668 2551887316.9708657265
0.0600208830 1691011118.8335192204
0.0679390265 1027629499.0727586746
0.0765119135 681187110.7158035040
0.0855429198 484058796.1393758059
0.0949013488 345668436.5335834026
0.1044992705 246772557.0201039910
0.1142763567 193507694.1680585146
0.1241902997 152202692.2280611098
0.1342107746 123425419.3002505004
0.1443155921 100525928.1804762930
0.1544882031 93072916.2096777260
0.1647160476 77292918.3297230899
0.1749894409 70838401.8505164683
0.1853008072 63306338.7224543840
0.1956441425 62464735.6471563056
0.0318308801 13281509710.9804039001
0.0335526936 12556682256.6017055511
0.0382559567 6833807100.1234607697
0.0450156623 4205456543.5200634003
0.0530514668 2298963473.7657794952
0.0618681101 1342326417.0467796326
0.0711760116 890396433.5095617771
0.0808055868 514197703.2317709327
0.0906543861 405580214.8202754259
0.1006580809 291489986.8673380017
0.1107747148 212031018.9199550152
0.1209759573 173728143.6448355615
0.1312420806 126251234.1408804357
0.1415589695 108130505.5373367816
0.1519162817 94820713.4390895218
0.1623062786 82998844.2807591408
0.1727230620 74608143.8232952952
0.1831620617 67264325.7746413052
0.1936196845 68451917.5638088435
0.0212205867 93186265199.3818206787
0.0237253372 44586852845.2302703857
0.0300104415 21482492710.9785766602
0.0382559567 9625652809.6046237946
0.0474506744 3523630747.7563943863
0.0571381784 1674494038.0551140308
0.0671053873 1161828637.8712680340
0.0772441016 669562460.5770289898
0.0874947204 466263971.0296872258
0.0978220713 306058859.6650630832
0.1082041857 220902059.7550296485
0.1186266860 172194548.1868567467
0.1290797897 137907203.1976698935
0.1395566202 107983319.6919342130
0.1500522076 98734169.9716078192
0.1605628738 82686908.6342358142
0.1710858396 76376719.6213341653
0.1816189672 67868990.4680986851
0.1921605855 73434782.5578556955
0.0106102934 1539996459294.6789550781
0.0150052208 255183936279.0093383789
0.0237253372 74750059186.1373901367
0.0335526936 11179612371.7483329773
0.0437473602 4340977836.6972846985
0.0541020929 2223399718.4309220314
0.0645398948 1293691991.8453111649
0.0750261038 693869433.2603869438
0.0855429198 474904472.0166129470
0.0960802927 309610890.8897327185
0.1066321285 243037029.0448643267
0.1171945206 190357691.2291356623
0.1277648509 150263097.1052341759
0.1383412999 123196324.2361350209
0.1489225639 97218678.5044146478
0.1595076846 85854275.9337087125
0.1700959421 74839531.0963686556
0.1806867850 72308529.3550223261
0.1912797837 70934543.6658626944
